名前,所属,性別,カテゴリー,800mSB,1500mSB,3000mSB,5000mSB,3kmSB,5kmSB,10kmSB,800mSB参考,1500mSB参考,3000mSB参考,5000mSB参考,3kmSB参考,5kmSB参考,10kmSB参考
田尻凰騎,南阿蘇中,男子,中学生,,4:48.61,10:03.41,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel024.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel072.html,,,,
原京史,西合志南中,男子,中学生,,4:35.89,9:49.21,,,,,,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel009.html,"http://www.kumariku.org/25/25,11,15challenge/rel017.html",,,,
寺本浬久,南阿蘇中,男子,中学生,,4:52.51,10:01.98,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel024.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel072.html,,,,
小森謙吾,京陵中,男子,中学生,,4:42.00,,,,,,,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel065.html,,,,,
田淵友翔,玉名附属中,男子,中学生,,4:56.28,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel024.html,,,,,
星先一慶,南関中,男子,中学生,,4:50.28,,,,18:49.00,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel134.html,,,,http://www.kumariku.org/kosa/cgi/menu.cgi?menu=2&base=20251207&mode=%22_1_32_4_1_4__5_%22&r_n=%8C%88%8F%9F&dopt=1&cs=2&exit=0,
林田侑之慎,西合志中,男子,中学生,,4:38.40,,,,17:49.00,,,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel066.html,,,,http://www.kumariku.org/kosa/cgi/menu.cgi?menu=2&base=20251207&mode=%22_1_32_4_1_4__5_%22&r_n=%8C%88%8F%9F&dopt=1&cs=2&exit=0,
花谷勇輝,天水中,男子,中学生,,4:57.99,,,,,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel134.html,,,,,
坂上蒼空,玉名附属中,男子,中学生,,5:02.81,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel024.html,,,,,
野村凱哉,ｱｽﾘｰﾄﾜｰｸ,男子,中学生,2:25.00,5:10.60,,,,,,"http://www.kumariku.org/25/25,11,15challenge/rel213.html",http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel024.html,,,,,
遠山翔琉,ｱｽﾘｰﾄﾜｰｸ,男子,中学生,,4:49.39,10:25.97,,,17:46.00,,,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel065.html,"http://www.kumariku.org/25/25,11,15challenge/rel019.html",,,http://www.kumariku.org/kosa/cgi/menu.cgi?menu=2&base=20251207&mode=%22_1_32_4_1_4__5_%22&r_n=%8C%88%8F%9F&dopt=1&cs=2&exit=0,
福迫陸,ＮＪＡＣ,男子,中学生,,4:32.39,9:26.64,,,17:02.00,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel025.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel074.html,,,http://www.kumariku.org/kosa/cgi/menu.cgi?menu=2&base=20251207&mode=%22_1_32_4_1_4__5_%22&r_n=%8C%88%8F%9F&dopt=1&cs=2&exit=0,
�M地蒼,西合志南中,男子,中学生,,4:15.84,9:17.06,,,,,,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel007.html,"http://www.kumariku.org/25/25,11,15challenge/rel017.html",,,,
中島悠伸,長嶺中,男子,中学生,,4:34.83,9:15.65,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel025.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel084.html,,,,
井上隼佑,錦ケ丘中,男子,中学生,,4:35.61,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel025.html,,,,,
野�雅貴,ＲＦ津奈木,男子,中学生,,4:36.20,9:59.33,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel025.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel073.html,,,,
近藤弘樹,金栗PROJECT,男子,中学生,,4:39.95,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel025.html,,,,,
永田來夢,玉名ｱｽﾘｰﾂ,男子,中学生,,4:40.89,9:40.28,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel025.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel074.html,,,,
辛嶋大宙,玉名ｱｽﾘｰﾂ,男子,中学生,,4:37.20,,,,,,,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel066.html,,,,,
江藤匠汰,米野岳中,男子,中学生,,4:32.12,9:23.97,,,,,,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel009.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel074.html,,,,
浦口結仁,ＲＦ津奈木,男子,中学生,,4:44.79,10:04.31,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel025.html,"http://www.kumariku.org/25/25,11,15challenge/rel018.html",,,,
松川大希,金栗PROJECT,男子,中学生,,4:45.52,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel025.html,,,,,
福永春介,錦ケ丘中,男子,中学生,,4:44.84,10:32.22,,,,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel133.html,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel003.html,,,,
矢尾板樹生,南阿蘇中,男子,中学生,,4:49.08,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel025.html,,,,,
秋原康秀,玉名附属中,男子,中学生,,4:52.74,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel025.html,,,,,
富田琉生,米野岳中,男子,中学生,,4:45.60,10:20.40,,,,,,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel009.html,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel138.html,,,,
松野凛空,岱明中,男子,中学生,,4:56.56,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel025.html,,,,,
松島颯希,玉名ｱｽﾘｰﾂ,男子,中学生,,4:37.85,,,,,,,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel066.html,,,,,
角田一郎,米野岳中,男子,中学生,,4:44.30,9:22.85,,,,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel134.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel074.html,,,,
辻本愛琉,金栗PROJECT,男子,中学生,,4:17.33,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel026.html,,,,,
佐藤颯眞,出水中,男子,中学生,,4:16.16,,,,,,,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel008.html,,,,,
北川煌大,ＮＪＡＣ,男子,中学生,,4:20.35,9:07.38,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel026.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel084.html,,,,
隈部侑成,金栗PROJECT,男子,中学生,,4:23.44,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel026.html,,,,,
前田大空,米野岳中,男子,中学生,,4:23.07,9:28.18,,,,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel137.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel074.html,,,,
中島悠介,下益城城南中,男子,中学生,,4:21.05,9:58.79,,,,,,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel007.html,http://www.kcrk.jp/i-mode/kiroku/271/PC/rel065.html,,,,
鎌賀琉斗,あみつJr,男子,中学生,,4:28.10,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel026.html,,,,,
草野瑠唯,玉名附属中,男子,中学生,,4:28.64,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel026.html,,,,,
伊藤陸,ＲＦ津奈木,男子,中学生,,4:28.77,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel026.html,,,,,
�M田悠伸,ＲＦ津奈木,男子,中学生,,4:29.63,9:33.09,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel026.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel073.html,,,,
丸山白虎,金栗PROJECT,男子,中学生,,4:31.57,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel026.html,,,,,
石原佳維斗,金栗PROJECT,男子,中学生,,4:32.47,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel026.html,,,,,
松岡輝雅,米野岳中,男子,中学生,,4:32.72,9:07.20,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel026.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel074.html,,,,
本田華翔,ＮＪＡＣ,男子,中学生,,4:33.87,9:20.40,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel026.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel074.html,,,,
田中愛冴,京陵中,男子,中学生,,4:38.99,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel026.html,,,,,
隈元陽太,玉名中,男子,中学生,,4:34.86,,,,,,,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel066.html,,,,,
��島宗佑,江原中,男子,中学生,,4:58.87,,,,,,,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel009.html,,,,,
岩下帝雅,ASOLETE,男子,中学生,,,9:17.98,,,16:02.00,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel031.html,,,http://www.kumariku.org/kosa/cgi/menu.cgi?menu=2&base=20251207&mode=%22_1_32_4_1_4__5_%22&r_n=%8C%88%8F%9F&dopt=1&cs=2&exit=0,
山田晄雅,西合志中,男子,中学生,,,8:58.27,,,15:13.00,,,,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel084.html,,,http://www.kumariku.org/kosa/cgi/menu.cgi?menu=2&base=20251207&mode=%22_1_32_4_1_4__5_%22&r_n=%8C%88%8F%9F&dopt=1&cs=2&exit=0,
杉江倖亮,京陵中,男子,中学生,,,9:16.33,,,,,,,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel084.html,,,,
吉岡道雄,下益城城南中,男子,中学生,,,9:13.08,,,15:50.00,,,,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel074.html,,,http://www.kumariku.org/kosa/cgi/menu.cgi?menu=2&base=20251207&mode=%22_1_32_4_1_4__5_%22&r_n=%8C%88%8F%9F&dopt=1&cs=2&exit=0,
山頭虎珀,不知火中,男子,中学生,,,9:23.55,,,,,,,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel074.html,,,,
宮原廉,松橋中,男子,中学生,,,9:19.96,,,,,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel139.html,,,,
��田航平,合志楓の森中,男子,中学生,,4:33.55,9:42.74,,,16:42.00,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel136.html,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel031.html,,,http://www.kumariku.org/kosa/cgi/menu.cgi?menu=2&base=20251207&mode=%22_1_32_4_1_4__5_%22&r_n=%8C%88%8F%9F&dopt=1&cs=2&exit=0,
一木瞳勇,ｱｽﾘｰﾄﾜｰｸ,男子,中学生,,,9:48.58,,,16:58.00,,,,"http://www.kumariku.org/25/25,11,15challenge/rel017.html",,,http://www.kumariku.org/kosa/cgi/menu.cgi?menu=2&base=20251207&mode=%22_1_32_4_1_4__5_%22&r_n=%8C%88%8F%9F&dopt=1&cs=2&exit=0,
本田阿栗,松橋中,男子,中学生,,,9:42.02,,,,,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel138.html,,,,
菊地颯太,西合志南中,男子,中学生,,4:27.58,9:19.50,,,,,,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel009.html,"http://www.kumariku.org/25/25,11,15challenge/rel017.html",,,,
濱北佑斗,ＮＪＡＣ,男子,中学生,,,9:47.58,,,,,,,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel074.html,,,,
伊達健,玉名中,男子,中学生,,,10:13.74,11:11.72,,,,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel138.html,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel003.html,,,
保坂篤人,京陵中,男子,中学生,,,10:05.52,,,,,,,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel073.html,,,,
矢田部隼人,下益城城南中,男子,中学生,,4:39.04,,11:22.82,,,,,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel066.html,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel031.html,,,
福原里紗,ｱｽﾘｰﾄﾜｰｸ,女子,一般,2:40.80,5:24.52,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel010.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel061.html,,,,,
野中安由美,八代RC,女子,一般,,4:39.44,9:45.47,,,16:36.00,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel019.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel071.html,,,http://www.kumariku.org/kosa/cgi/menu.cgi?menu=2&base=20251207&mode=%22_4_32_4_1_4__5_%22&r_n=%8C%88%8F%9F&dopt=1&cs=2&exit=0,
大塚英梨子,肥後銀行,女子,一般,,,9:25.48,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel032.html,,,,
塚本真夕,肥後銀行,女子,一般,,,9:37.04,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel032.html,,,,
堤好伽,肥後銀行,女子,一般,,,9:42.33,,,16:18.00,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel032.html,,,http://www.kumariku.org/kosa/cgi/menu.cgi?menu=2&base=20251207&mode=%22_4_32_4_1_4__5_%22&r_n=%8C%88%8F%9F&dopt=1&cs=2&exit=0,
古川すみれ,東海大星翔高,女子,高校生,2:21.63,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel009.html,,,,,,
前島南羽,東海大星翔高,女子,高校生,2:27.92,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel009.html,,,,,,
坂本琴音,宇土,女子,高校生,2:37.27,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel009.html,,,,,,
中尾沙和,翔陽高,女子,高校生,2:44.65,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel009.html,,,,,,
安藤榛,熊本学園大高,女子,高校生,2:58.15,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel009.html,,,,,,
緒方里咲,千原台高,女子,高校生,,4:55.90,10:08.86,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel017.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel070.html,,,,
橋元愛華,文徳高,女子,高校生,,5:08.78,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel017.html,,,,,
水野蘭,宇土,女子,高校生,,5:14.14,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel017.html,,,,,
松�柚希,慶誠高,女子,高校生,,5:06.85,,,,,,,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel060.html,,,,,
高田麻那,文徳高,女子,高校生,,5:21.76,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel017.html,,,,,
米村美保,熊本信愛高,女子,高校生,,5:06.79,,,,,,,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel060.html,,,,,
橋本真奈,熊本信愛高,女子,高校生,,5:22.25,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel017.html,,,,,
吉岡優珠,文徳高,女子,高校生,,5:27.55,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel017.html,,,,,
楠本愛羅,熊本信愛高,女子,高校生,,5:29.01,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel017.html,,,,,
松本奈央,文徳高,女子,高校生,,5:31.88,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel017.html,,,,,
東倫世,済々黌高,女子,高校生,,5:32.81,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel017.html,,,,,
桑野萌優,東稜高,女子,高校生,,5:41.02,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel017.html,,,,,
北口愛,済々黌高,女子,高校生,,5:41.87,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel017.html,,,,,
竹村優花,宇土,女子,高校生,,6:00.26,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel017.html,,,,,
東莉莉子,玉名高,女子,高校生,,4:48.53,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel018.html,,,,,
松本真緒,千原台高,女子,高校生,,4:49.66,10:12.56,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel018.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel070.html,,,,
古閑美羽,熊本信愛高,女子,高校生,,5:07.33,10:22.23,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel018.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel070.html,,,,
岩本美織,東海大星翔高,女子,高校生,,5:11.64,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel018.html,,,,,
深水夢華,東海大星翔高,女子,高校生,,5:11.67,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel018.html,,,,,
平野衣時,京陵中,女子,中学生,2:46.26,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel004.html,,,,,,
楠岡未彩,西合志中,女子,中学生,2:47.94,,,,,,,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel021.html,,,,,,
荒木優里,天水中,女子,中学生,2:53.20,,,,,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel109.html,,,,,,
今村叶愛,錦ケ丘中,女子,中学生,2:50.55,,,,,,,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel021.html,,,,,,
夏雪慧,長嶺中,女子,中学生,2:56.26,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel004.html,,,,,,
岩重玲衣,北部中,女子,中学生,2:59.36,,,,,,,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel022.html,,,,,,
木根咲姫,天水中,女子,中学生,2:59.03,,,,,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel108.html,,,,,,
福山來音,長嶺中,女子,中学生,2:54.68,,,,,,,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel149.html,,,,,,
田中真侑,力合中,女子,中学生,2:53.85,,,,,,,"http://www.kumariku.org/25/25,11,15challenge/rel219.html",,,,,,
柴田莉緒,出水中,女子,中学生,3:09.83,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel004.html,,,,,,
岡本唯花,出水中,女子,中学生,3:10.90,,,,,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel108.html,,,,,,
古川依純,合志楓の森中,女子,中学生,3:04.26,,,,,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel108.html,,,,,,
永木陽奈乃,力合中,女子,中学生,3:07.50,,,,,,,"http://www.kumariku.org/25/25,11,15challenge/rel219.html",,,,,,
二宮彩羽,西合志南中,女子,中学生,2:40.60,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel005.html,,,,,,
大倉くれは,ＮＪＡＣ,女子,中学生,2:44.94,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel005.html,,,,,,
橋本陽菜,力合中,女子,中学生,2:45.16,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel005.html,,,,,,
竹原晴美,天水中,女子,中学生,2:45.16,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel005.html,,,,,,
正木好,あみつJr,女子,中学生,2:45.50,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel005.html,,,,,,
中嶋莉菜,北部中,女子,中学生,2:32.27,,,,,,,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel019.html,,,,,,
松岡萌恵,大津北中,女子,中学生,2:49.11,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel005.html,,,,,,
成松茉衣佳,北部中,女子,中学生,2:49.60,5:41.10,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel005.html,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel006.html,,,,,
山永すず,帯山中,女子,中学生,2:50.26,,,,,,,http://www.kcrk.jp/i-mode/kiroku/271/PC/rel054.html,,,,,,
田中実真,力合中,女子,中学生,2:37.41,,,,,,,"http://www.kumariku.org/25/25,11,15challenge/rel217.html",,,,,,
小山倖奈,西合志南中,女子,中学生,2:55.63,6:01.43,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel005.html,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel124.html,,,,,
清田うみ,下益城城南中,女子,中学生,2:56.33,6:13.80,,,,,,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel149.html,http://www.kcrk.jp/i-mode/kiroku/271/PC/rel060.html,,,,,
西麻那,西合志南中,女子,中学生,2:55.03,,,,,,,"http://www.kumariku.org/25/25,11,15challenge/rel218.html",,,,,,
中川愛菜,合志楓の森中,女子,中学生,3:00.14,,,,,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel109.html,,,,,,
坂田夏音,二岡中,女子,中学生,2:57.92,,,,,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel110.html,,,,,,
坂本あいら,下益城城南中,女子,中学生,3:02.24,6:36.62,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel005.html,http://www.kcrk.jp/i-mode/kiroku/271/PC/rel060.html,,,,,
林羽菜,出水中,女子,中学生,2:55.51,6:33.99,,,,,,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel022.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel057.html,,,,,
中尾莉琉愛,あみつJr,女子,中学生,2:30.85,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel006.html,,,,,,
後藤莉心,錦ケ丘中,女子,中学生,2:35.95,,,,,,,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel020.html,,,,,,
岡野遙花,錦ケ丘中,女子,中学生,2:36.74,5:26.96,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel006.html,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel005.html,,,,,
石川紗菜,西合志中,女子,中学生,2:41.18,5:32.12,,,,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel113.html,http://www.kcrk.jp/i-mode/kiroku/tyuutyoukyori/78/PC/rel057.html,,,,,
田中悠愛,帯山中,女子,中学生,2:39.62,,,,,,,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel020.html,,,,,,
花谷明優,天水中,女子,中学生,2:44.98,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel006.html,,,,,,
浦田咲希,天水中,女子,中学生,2:45.18,,,,,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel113.html,,,,,,
久保遥紗,西合志南中,女子,中学生,2:48.27,6:15.03,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel006.html,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel124.html,,,,,
角岡凛,長嶺中,女子,中学生,2:48.06,,,,,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel111.html,,,,,,
筌場和奏,錦ケ丘中,女子,中学生,2:48.47,5:48.43,,,,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel111.html,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel006.html,,,,,
田上千愛,西合志中,女子,中学生,2:53.27,5:54.42,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel006.html,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel124.html,,,,,
竹原奈緒美,天水中,女子,中学生,2:55.20,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel006.html,,,,,,
石田日向子,合志楓の森中,女子,中学生,2:58.61,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel006.html,,,,,,
前田桃芭,下益城城南中,女子,中学生,2:59.50,6:14.75,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel006.html,http://www.kcrk.jp/i-mode/kiroku/271/PC/rel060.html,,,,,
合志明莉,合志楓の森中,女子,中学生,2:31.50,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel007.html,,,,,,
笠井澪,北部中,女子,中学生,2:31.95,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel007.html,,,,,,
平山果朋,南関中,女子,中学生,2:34.59,5:12.99,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel007.html,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel125.html,,,,,
今??莉心,大津北中,女子,中学生,2:36.01,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel007.html,,,,,,
藤島杏樹,あみつJr,女子,中学生,2:36.21,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel007.html,,,,,,
清村聖愛,長嶺中,女子,中学生,2:36.41,5:34.66,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel007.html,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel006.html,,,,,
橋本絢,ＮＪＡＣ,女子,中学生,2:37.40,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel007.html,,,,,,
川上莉乃,菊鹿中,女子,中学生,2:33.36,,,,,,,http://www.kcrk.jp/i-mode/kiroku/270/PC/rel020.html,,,,,,
須崎咲采,ＮＪＡＣ,女子,中学生,2:38.45,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel007.html,,,,,,
濱北愛,ＮＪＡＣ,女子,中学生,2:33.22,,,,,,,"http://www.kumariku.org/25/25,11,15challenge/rel216.html",,,,,,
坂本美春,芳野中,女子,中学生,2:41.75,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel007.html,,,,,,
緒方陽理,西合志南中,女子,中学生,2:42.27,,,,,,,http://www.kcrk.jp/i-mode/kiroku/sisen_i/44/PC/rel007.html,,,,,,
